title,price,article_link,img_url,description,scraped_date,date_expires
Heinz Tomato Ketchup,"1,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7817568,https://img.rewe-static.de/KLEIN16_2023/8184772/28407667-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Miracel Whip Salatcreme,"1,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#3719120,https://img.rewe-static.de/KLEIN16_2023/8280030/29291195-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Knorr  Feinschmecker 3 Pfeffer Sauce,"0,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#3665399,https://img.rewe-static.de/KLEIN16_2023/0182451/1701640-29_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Knorr Feinschmecker Sauce Hollandaise Klassisch,"0,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#4615263,https://img.rewe-static.de/KLEIN16_2023/7817568/23317171-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kinder Riegel,"1,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#4763068,https://img.rewe-static.de/KLEIN16_2023/3719120/2989120-117_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kinder  Bueno,"1,59",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#3953440,https://img.rewe-static.de/KLEIN16_2023/3665399/1159810-79_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Alpia Schokolade,"0,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#5017734,https://img.rewe-static.de/KLEIN16_2023/4615263/14092570-52_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Valensina Saft,"1,11",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8654202,https://img.rewe-static.de/KLEIN16_2023/4763068/693640-82_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Vöslauer Mineralwasser,"2,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7704358,https://img.rewe-static.de/KLEIN16_2023/3953440/2650260-42_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Volvic  Mineralwasser,"4,74",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#263357,https://img.rewe-static.de/KLEIN16_2023/5017734/3930130-53_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Effect  Energy Drink,"0,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#546404,https://img.rewe-static.de/REWE_TZ16_2023/8654202/34137633-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
"Coca-Cola*,  Coca-Cola Zero*, Fanta  oder Sprite Mischkasten","9,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8002614,https://img.rewe-static.de/KLEIN16_2023/7704358/38200932-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Vio  Bio,"1,19",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#2455438,https://img.rewe-static.de/KLEIN16_2023/0263357/22381361-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Vio Flavoured Mineralwasser,"0,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8874805,https://img.rewe-static.de/KLEIN16_2023/0546404/4964510-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Adelholzener  Active O2,"0,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#475447,https://img.rewe-static.de/KLEIN16_2023/8002614/29216131-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Schöfferhofer  Weizen,"3,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#119361,https://img.rewe-static.de/KLEIN16_2023/2455438/24167881-31_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Heineken Premium Beer,"4,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#701771,https://img.rewe-static.de/KLEIN16_2023/8874805/37819131-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Carlsberg Elephant Premium Beer,"0,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#19212,https://img.rewe-static.de/KLEIN16_2023/0475447/37265099-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Karlsberg Mixery,"0,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#19145,https://img.rewe-static.de/KLEIN16_2023/0119361/26490776-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Söhnlein  Brillant Sekt oder Frucht-Sparkling,"2,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#195049,https://img.rewe-static.de/KLEIN16_2023/0701771/5260400-20_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Riesling Steillage QW,"2,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#681771,https://img.rewe-static.de/KLEIN16_2023/0019212/27974485-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Rotkäppchen  Wein QW,"3,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8757013,https://img.rewe-static.de/KLEIN16_2023/0019145/3716360-66_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Novantaceppi  Primitivo IGT,"4,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7141644,https://img.rewe-static.de/KLEIN16_2023/0195049/2005920-55_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
"Puschkin Vodka  37,5% Vol.  oder Nuts&Nougat","6,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#2146313,https://img.rewe-static.de/KLEIN16_2023/0681771/3528510-44_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Persil Colorwaschmittel Kraft Gel,"5,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8986220,https://img.rewe-static.de/KLEIN16_2023/8757013/35693427-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Persil Universal Discs,"5,49",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8906642,https://img.rewe-static.de/KLEIN16_2023/7141644/27449109-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Perwoll Renew Wolle & Feines Waschmittel,"4,29",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8867091,https://img.rewe-static.de/KLEIN16_2023/2146313/22939968-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
WC Frisch Kraft-Aktiv,"1,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8033644,https://img.rewe-static.de/KLEIN16_2023/8986220/38863555-5_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Perwoll Renew Schwarz Waschmittel,"4,29",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7725449,https://img.rewe-static.de/KLEIN16_2023/8906642/38863527-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pampers Baby Dry Windeln Single Pack,"7,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8688573,https://img.rewe-static.de/KLEIN16_2023/8867091/38485180-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pampers Baby Dry Pants Single Pack,"7,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7839196,https://img.rewe-static.de/KLEIN16_2023/8033644/30582431-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Garnier Fructis Shampoo,"1,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#3184140,https://img.rewe-static.de/KLEIN16_2023/7725449/38485168-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Rexona Deospray,"1,79",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#2043245,https://img.rewe-static.de/KLEIN16_2023/8688573/35018085-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Elnett Haarspray,"2,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8659300,https://img.rewe-static.de/KLEIN16_2023/7839196/35199201-11_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Dr. Best Zahnbürste Hoch-Tief,"1,59",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8631111,https://img.rewe-static.de/KLEIN16_2023/3184140/26989296-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pampers Feuchttücher,"4,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8288905,https://img.rewe-static.de/KLEIN16_2023/2043245/21740947-41_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Pampers Feuchttücher,"4,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7837418,https://img.rewe-static.de/KLEIN16_2023/8659300/33191939-4_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Elmex Sensitive Zahnpasta,"7,95",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7294069,https://img.rewe-static.de/KLEIN16_2023/8631111/37778938-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Elvital Spülung,"3,33",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#3233160,https://img.rewe-static.de/KLEIN16_2023/8288905/35395416-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Elvital Shampoo,"3,33",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#2789935,https://img.rewe-static.de/KLEIN16_2023/7837418/35395414-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Axe Bodyspray,"2,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#2146286,https://img.rewe-static.de/KLEIN16_2023/7294069/33657932-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Moosrosen,"3,59",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7660490,https://img.rewe-static.de/KLEIN16_2023/3233160/26208077-15_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Asiatische Lilie,"3,69",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#8110094,https://img.rewe-static.de/KLEIN16_2023/2789935/25113040-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frühjahrsblüher im Gefäß,"6,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#7697682,https://img.rewe-static.de/KLEIN16_2023/2146286/29354524-12_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Tomatenpflanze,"3,95",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#1526847,https://img.rewe-static.de/KLEIN16_2023/7660490/38809767-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Lavendel,"2,22",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#1501846,https://img.rewe-static.de/KLEIN16_2023/8110094/32578761-9_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Polsterphlox oder  REWE Beste Wahl Gartennelke,"1,99",https://www.rewe.de/angebote/bremen-radio-bremen/431004/rewe-markt-schwachhauser-heerstr-207/#1253569,https://img.rewe-static.de/KLEIN16_2023/7697682/38717071-10_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Valensina Saft,"1,11",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#8654202,https://img.rewe-static.de/REWE_TZ16_2023/8654202/34137633-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner Die Backfrische Mozzarella,"1,99",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#878564,https://img.rewe-static.de/REWE_TZ16_2023/0878564/26347635-39_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Wagner  Big City Pizza Budapest,"1,99",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#2670547,https://img.rewe-static.de/REWE_TZ16_2023/2670547/29010095-23_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Beck’s Pils,"11,49",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#108570,https://img.rewe-static.de/REWE16_2023/0108570/22381300-8_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bauer Joghurt mild,"0,55",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#2559102,https://img.rewe-static.de/REWE16_2023/2559102/1499960-13_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Kinder Riegel,"1,49",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#4763068,https://img.rewe-static.de/REWE16_2023/4763068/693640-82_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Bananen,"1,79",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#1028377,https://img.rewe-static.de/REWE16_2023/1028377/32416351-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Frische Hähnchen-Grillplatte,"4,44",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#7953201,https://img.rewe-static.de/REWE16_2023/7953201/35727286-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Spargel-Frühkartoffeln,"1,79",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#7953842,https://img.rewe-static.de/REWE16_2023/7953842/33066527-3_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Schweine-Rückensteaks,"2,99",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#2345396,https://img.rewe-static.de/REWE16_2023/2345396/23879240-16_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Schweine-Nackensteaks,"2,99",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#2346651,https://img.rewe-static.de/REWE16_2023/2346651/28826574-6_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Grüner Spargel,"3,33",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#722626,https://img.rewe-static.de/REWE16_2023/0722626/4732140-14_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Meggle  Kräuter-Butter,"1,69",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#8292013,https://img.rewe-static.de/REWE16_2023/8292013/29167926-7_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Meggle Kräuter-Butter,"1,69",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#4529464,https://img.rewe-static.de/REWE16_2023/4529464/31257491-2_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
Heinz Mayonnaise,"1,99",https://www.rewe.de/angebote/bremen-burglesum/540649/rewe-markt-bremerhavener-heerstr-19c/#8280030,https://img.rewe-static.de/REWE16_2023/8280030/29291195-22_digital-image.png?impolicy=s-offers&imwidth=200&output-format=image/webp,placeholder,2023-04-22,2023-04-22
